Tweet,Sentiment Score,Sentiment Magnitude
Veamos a continuación: Atte: @luispelaezj @sanvalgo @JOSEOBDULIO,,
"Código de Gobierno Corporativo EPM:""A los miembros de J D, en su calidad de administradores (...) como particulares que ejercen una función pública, se les aplica el régimen de inhabilidades (...) particularmente, las establecidas en la L 80/93, Ley 142/94 y el Dto 128/76 (...)",,
"-La próxima tasa de inflación más alta esperada para 2021 en la región es Argentina, con 9,2% y 8,4% en 2022. ", 0.0 , 0.0
"-Cuando un país no crece, no genera puestos de trabajo, mucho menos empleos formales bien remunerados. ", -0.30000001192092896 , 0.30000001192092896
-El desempleo trepará hasta 60% en 2022 contra 58% en 2021. , 0.10000000149011612 , 0.10000000149011612
(Sigue),,
ninguna nación en tiempo de paz o de guerra. , 0.0 , 0.0
"-Tras una bajada de 30% del PIB en 2020, este 2021 se sumará otro 10% y en 2022 otro 5%. ", 0.20000000298023224 , 0.20000000298023224
-Será el único país en América y el Caribe que no crecerá este año. , 0.0 , 0.0
"-La inflación, fue de 2.355% en 2020, y en este 2021 estará en 5.500%. ", 0.10000000149011612 , 0.10000000149011612
(Sigue),,
Incongruente de principio a fin. , 0.10000000149011612 , 0.10000000149011612
"Se posesionó, ejerció la gerencia más de una semana y ahora le dice al alcalde que ha decidido “no asumir el cargo”. ", -0.20000000298023224 , 0.20000000298023224
"En cualquier caso, el quid es que por fin se va. ", 0.30000001192092896 , 0.30000001192092896
"con su PIB de $43.110 millones, supera a Venezuela. ", 0.30000001192092896 , 0.30000001192092896
-Tiene una economía un poco mas poderosa que Honduras ($26.161 millones); muy poco por encima de Paraguay ($37.836 millones) y El Salvador ($26.277 millones). , 0.20000000298023224 , 0.20000000298023224
-Todavía supera de lejos en tamaño a las pequeños naciones (sigue),,
-PIB de Venezuela en 2021 cae a US 1.541 por persona. , 0.0 , 0.0
-Primera vez por debajo de Haití. , -0.20000000298023224 , 0.20000000298023224
-Este año seguirá cayendo. , -0.4000000059604645 , 0.4000000059604645
"-Es un feroz proceso de empobrecimiento generalizado de una ex potencia petrolera de talla mundial, que hasta hace pocas décadas era el país más rico de(sigue)",,
"Con su decisión electoral de ayer, Ecuador se libra de correr esta suerte. ", 0.10000000149011612 , 0.10000000149011612
(Hilo),,
energía en general. , 0.0 , 0.0
"-No existe el crédito: ni el internacional para el gobierno, ni el interno para consumo doméstico. ", -0.20000000298023224 , 0.20000000298023224
-Venezuela tiene uno de los peores resultados económicos en todo el planeta. , -0.5 , 0.5
La caída acumulada de su PIB no tiene comparación en el mundo con (sigue),,
"Según sentencia del @consejodeestado, se encuentra incurso en la prohibición contemplada en el articulo 10 del Decreto 128 de 1976, al ser designado como Gerente de la misma entidad donde se desempeñaba como miembro de la junta Directiva, sin haber pasado un año del retiro. ", 0.0 , 0.0
Comentario al margen. , 0.0 , 0.0
"Como para que nos quedara clara su sentencia de que EPM ""ya no es de ustedes"" (los antioqueños), Quintero nos repitió la dosis: hizo otro nombramiento ilegal, pero ahora de un bogotano. ", -0.10000000149011612 , 0.10000000149011612
¿Cuál será la tirria con el paisanaje? , 0.10000000149011612 , 0.10000000149011612
están padeciendo inenarrables condiciones de pobreza extrema y hambre. , 0.0 , 0.0
"-Hay hiperinflación -Hay hiperdevaluación -La pandemia del coronavirus, falta de vacunas y de asistencia social golpean con saña a las familias venezolanas. ", -0.10000000149011612 , 0.10000000149011612
-Se sufre escasez crónica de combustibles y (sigue),,
"insulares del Caribe anglófono, francófono y holandés. ", -0.10000000149011612 , 0.10000000149011612
"-Como van las cosas, en 2022 Paraguay casi empatará con Venezuela, pues para la mediterránea y agrícola nación sureña se espera un PIB de $40.183 millones, contra $40.403 millones del reino chavista perdido en el Caribe. ", -0.20000000298023224 , 0.20000000298023224
"3 sentencias inequívocas, doctrina probable. ", 0.0 , 0.0
Les garantizo que el alcalde pretenderá pasárselas x la faja y al final tendrá que retroceder. , 0.10000000149011612 , 0.10000000149011612
"Porque x mas tomates o insultos que lance a los magistrados del Consejo de Estado (como hace con todo el mundo), el nombramiento es ilegal. ", -0.30000001192092896 , 0.30000001192092896
no es más que un traslado de fondos a personas ajenas a esa tradicional estructura administrativa que ha hecho grande a EPM. , 0.0 , 0.0
Nacional e internacionalmente se reconoce a la Jurídica de EPM como uno de los despachos de abogados más idóneos y especializados de América Latina.(sigue),,
La vaca mientras más patalea mas se atolla. , 0.30000001192092896 , 0.30000001192092896
La farsa sobre HV del gerente de EPM y su selección por una cazatalentos es insostenible. , -0.30000001192092896 , 0.30000001192092896
Veamos: ¿Calderón fue primero Magister y luego terminó el pregrado? , 0.20000000298023224 , 0.20000000298023224
¿Obtuvo título de economista en 2012 pero era Magister desde 2003? , 0.0 , 0.0
(sigue),,
3/7 Aquí vienen a poner de ejemplo a Venezuela que destruyó su propia economía. , 0.0 , 0.0
"Nadie les vende a los importadores venezolanos, porque ellos no pagan. ", -0.10000000149011612 , 0.10000000149011612
"En cambio, nuestros productores están en el comercio mundial.@ComisionQuintaS",,
"✅ Alejandro Calderón Chatet, Gerente General de EPM, destacó la firma de @el_BID y EPM de la adenda al contrato de crédito como un apoyo de la banca multilateral, la banca de fomento y la banca comercial internacional al #ProyectoItuango y a la gestión responsable del #GrupoEPM",,
"abogados asociados o amigos de confianza de miembros de la junta para ""consultorías"", ""conceptos"" o trámites menores. ", 0.30000001192092896 , 0.30000001192092896
3. , 0.0 , 0.0
"La división jurídica de EPM es reconocida, nacional e internacionalmente, como uno de los despachos de abogados más idóneos y especializados de América (sigue)",,
"Además, obtuvo una mención “pasable”. ", 0.6000000238418579 , 0.6000000238418579
No “bien” ni “muy bien” ni “bastante bien” ni “perfecto”. , 0.0 , 0.0
"Pasable, apenas. ", 0.10000000149011612 , 0.10000000149011612
¿Era ese el perfil académico que quería la cazatalentos para la gerencia de EPM? , 0.10000000149011612 , 0.10000000149011612
"4/7 Las cifras demuestran que la importación de alcohol es menor a la producción interna, se complementan, y los precios están dentro de lo normal. ", 0.20000000298023224 , 0.20000000298023224
No es cierto que la importación esté destruyendo esa industria.@ComisionQuintaS,,
Congresistas de la bancada antioqueña hemos recibido la siguiente información confiable: 1. , -0.10000000149011612 , 0.10000000149011612
"Abogados foráneos, miembros de la Junta de EPM, importaron a la empresa una práctica corrupta que inventó un Fiscal General. ", 0.0 , 0.0
2. , -0.10000000149011612 , 0.10000000149011612
Consiste en que la gerencia contrata a (Abro hilo),,
"¡Cómo así que una burocracia ineficiente, mentirosa y corrupta se ha tomado a EPM! ", -0.30000001192092896 , 0.30000001192092896
"2/7 Un claro ejemplo de éxito empresarial es el de La Fazenda, con una buena presencia en el mercado nacional, en precios y calidad, con un proyecto a gran escala para susto de los socialistas.@ComisionQuintaS",,
Alcalde: ¿Cuáles son los requisitos académicos y experiencia requerida para ocupar el cargo de Vicepresidente Ejecutivo Finanzas/Inversiones y Gerente General de EPM? , 0.20000000298023224 , 0.20000000298023224
¿Calderón cumplía requisitos para lo uno y para lo otro? , 0.10000000149011612 , 0.10000000149011612
"¡Averígüelo Vargas!, porque la cazatalentos no lo hizo. ", -0.10000000149011612 , 0.10000000149011612
7/7 El informe de la viceministra de Comercio Laura Valdivieso debe ser escuchado atentamente porque contiene información trascendental para la economía. , 0.10000000149011612 , 0.10000000149011612
En debate sobre importaciones y exportaciones agropecuarias en @ComisionQuintaS,,
Latina. , 0.20000000298023224 , 0.20000000298023224
"Por ello, tales ""consultorías"" son un insulto a esa estructura tradicional de EPM que el alcalde no se cansa de llamar, injustamente, ""burocracia ineficiente, mentirosa y corrupta"". ", -0.5 , 0.5
Algunos comentan que esa nueva modalidad de contratos con abogados de Bogotá (sigue),,
Lo de la cazatalentos no es creíble. , 0.0 , 0.0
"Hasta el lunes, la gerente encargada de EPM no sabía que una ""cazatalentos"" estaba escogiendo el gerente en propiedad. ", 0.0 , 0.0
"A ella ni le avisaron ni le hicieron la atención de entrevistarla ""entre 65 candidatos"" (¿?). ", -0.10000000149011612 , 0.10000000149011612
"Vaya, vaya... ", -0.20000000298023224 , 0.20000000298023224
¿Y el curso en Harvard en Artes Liberales que dicen está en proceso de “convalidación”? , 0.10000000149011612 , 0.10000000149011612
Otra farsa. , -0.800000011920929 , 0.800000011920929
"¿Y el supuesto título de la Universidad de California, que ya EPM dio de baja de la web? ", 0.0 , 0.0
¿Mitomanía? , 0.10000000149011612 , 0.10000000149011612
¿Burdas falsificaciones? , 0.30000001192092896 , 0.30000001192092896
"Le dijo a El Colombiano, el mismo día que ""la cazatalentos escogió"" a Calderón: ""el alcalde y yo no hemos conversado en detalle la continuidad de mi nombre en la gerencia"". ", 0.10000000149011612 , 0.10000000149011612
"Y aseguró que ella ""estaba cruzando los dedos para que la nombraran"". ", 0.0 , 0.0
Lo de la cazatalentos no es creíble. , -0.10000000149011612 , 0.10000000149011612
"6/7 Los países prósperos demuestran las bondades de las libertades económicas, frente a la tragedia de los habitantes que viven bajo el yugo de quienes restringen esas libertades. ", 0.0 , 0.0
Sí. , 0.10000000149011612 , 0.10000000149011612
El personaje está en su nivel de incompetencia. , 0.20000000298023224 , 0.20000000298023224
"No sólo lo de “enmienda” por “adenda”, la cuestión es que él señor no maneja los conceptos y en consecuencia su lenguaje es impropio. ", -0.20000000298023224 , 0.20000000298023224
Antioquia debe proponerse la expulsión sin atenuantes de este impostor. , 0.0 , 0.0
"Es lo que se desprende del ""comunicado galimatías"" de EPM. ", 0.20000000298023224 , 0.20000000298023224
"El Alcalde muestra un título de Magister en Economía y Finanzas en Francia, título que no se convalidó, ni se informa que ese trámite. ", 0.0 , 0.0
"5/7 Sobre el tema de la importación de leche, el ministro de Agricultura Rodolfo Zea ha reiterado que Colombia se mantiene bajo la normatividad de la Organización Mundial del Comercio y ya se está procesando una salvaguarda presentada por los productores nacionales. ", 0.4000000059604645 , 0.4000000059604645
Un saludo solidario al senador Eduardo Enriquez Maya. , 0.30000001192092896 , 0.30000001192092896
Una plegaria por su salud. , 0.4000000059604645 , 0.4000000059604645
Que sea pronta su recuperación para que ilumine con su sabiduría y sentido jurídico al congreso. , 0.5 , 0.5
1/7 En cierto sector del país hay una añoranza por el socialismo y un resquemor por el libre comercio y al triunfo de los empresarios y sus empresas que son los que mejoran la calidad de vida. , 0.5 , 0.5
En debate sobre importaciones y exportaciones agropecuarias en @ComisionQuintaS , 0.20000000298023224 , 0.20000000298023224
